Tenant_ID,Age,Occupation,Income_Level,Credit_Score,Past_Default,Debt_to_Income_Ratio,Monthly_Rent,Lease_Term_Months,Security_Deposit,Property_Type,Property_Size_SqFt,Unemployment_Rate,GDP_Growth_Rate,Default_Risk
2482,63,Unemployed,102020,484,0,0.47,2615,12,2615,Commercial,4264,3.64,1.15,1
2483,20,Part-time,24646,457,0,0.33,2939,24,2939,Residential,3532,9.12,1.4,1
2484,52,Self-employed,59713,398,0,0.31,3887,36,7774,Commercial,3882,7.76,4.14,1
2485,58,Part-time,87936,540,0,0.42,1588,12,1588,Commercial,4827,9.49,4.61,1
2486,23,Full-time,64331,790,1,0.1,2327,12,2327,Residential,585,9.27,2.07,1
2487,42,Self-employed,42185,501,0,0.18,3088,6,3088,Residential,3676,5.66,2.99,1
2488,30,Freelancer,104263,808,0,0.3,3115,24,3115,Commercial,4772,9.0,3.39,0
2489,51,Unemployed,118656,395,0,0.38,2373,36,4746,Residential,2113,6.94,2.67,1
2490,25,Part-time,72107,789,0,0.29,4807,6,9614,Residential,3791,4.1,1.26,0
2491,38,Full-time,133793,517,0,0.17,2273,6,2273,Commercial,1087,8.81,1.23,1
2492,51,Freelancer,86554,826,0,0.47,699,6,1398,Commercial,1102,9.36,2.76,1
2493,21,Unemployed,37563,572,0,0.23,677,24,677,Commercial,4016,3.59,4.19,1
2494,42,Freelancer,90729,518,0,0.42,1430,24,2860,Residential,1756,9.51,1.34,1
2495,32,Unemployed,35701,631,0,0.46,4236,12,4236,Residential,2661,7.21,1.82,1
2496,21,Self-employed,89072,752,0,0.24,2536,24,5072,Commercial,3535,3.18,2.08,0
2497,62,Freelancer,68217,451,0,0.44,1985,6,3970,Commercial,2917,6.79,3.24,1
2498,29,Freelancer,64610,646,0,0.38,2591,24,5182,Residential,3522,8.58,1.17,0
2499,49,Freelancer,104422,713,1,0.46,4763,36,4763,Commercial,2619,6.73,4.44,1
2500,49,Self-employed,122123,826,0,0.2,2884,12,5768,Commercial,2900,7.95,2.88,0
2501,45,Full-time,141543,730,0,0.47,4588,6,9176,Residential,1309,9.16,2.94,1
2502,30,Unemployed,70131,678,0,0.13,2415,12,2415,Residential,3288,9.09,2.31,0
2503,48,Freelancer,148331,727,0,0.42,515,24,515,Commercial,1137,4.25,1.85,1
2504,31,Self-employed,49410,383,0,0.27,3434,12,3434,Commercial,652,5.99,2.45,1
2505,37,Full-time,119280,491,0,0.17,1336,12,1336,Residential,2933,3.78,4.65,1
2506,35,Unemployed,78715,340,0,0.13,2657,24,2657,Residential,3238,7.17,1.38,1
2507,46,Self-employed,136968,608,0,0.26,2076,12,4152,Residential,638,9.68,1.24,0
2508,23,Unemployed,58665,677,0,0.26,805,24,805,Residential,1225,4.27,1.46,0
2509,49,Freelancer,35957,435,0,0.19,2553,6,2553,Commercial,4042,5.83,4.11,1
2510,46,Full-time,68127,405,0,0.19,3390,12,6780,Residential,2865,9.68,1.19,1
2511,60,Self-employed,83589,818,0,0.26,3844,36,3844,Residential,518,8.25,2.33,0
2512,19,Full-time,66008,841,0,0.26,4956,36,4956,Commercial,1936,3.5,2.7,0
2513,40,Freelancer,81920,425,0,0.28,1708,6,3416,Commercial,2461,6.0,3.03,1
2514,36,Full-time,148213,656,0,0.45,2358,24,4716,Commercial,2954,9.92,1.01,1
2515,48,Full-time,52875,699,0,0.34,3203,24,3203,Residential,2351,6.17,2.95,0
2516,22,Part-time,133828,378,0,0.11,2471,12,2471,Commercial,1362,7.41,1.78,1
2517,36,Full-time,143852,688,0,0.31,1613,12,3226,Residential,600,7.91,1.39,0
2518,51,Unemployed,21626,834,0,0.4,1483,36,1483,Residential,1092,7.65,3.13,0
2519,27,Self-employed,110815,373,1,0.12,3810,36,7620,Commercial,4424,6.63,3.98,1
2520,42,Part-time,83822,304,0,0.27,4501,24,9002,Residential,4961,3.93,4.74,1
2521,19,Self-employed,91765,762,0,0.28,3271,36,6542,Commercial,3009,7.96,4.65,0
2522,28,Self-employed,92413,381,0,0.48,3652,24,3652,Commercial,2455,9.53,2.6,1
2523,48,Freelancer,53642,836,0,0.29,2662,6,2662,Residential,2154,9.59,3.82,0
2524,32,Freelancer,58311,704,0,0.4,2627,6,2627,Residential,4927,7.15,3.78,0
2525,26,Part-time,52356,813,0,0.22,4139,36,8278,Residential,2188,6.45,2.65,0
2526,40,Freelancer,23809,577,0,0.41,4774,12,4774,Commercial,1410,5.34,1.39,1
2527,36,Freelancer,63371,523,0,0.23,1060,36,1060,Commercial,1681,3.72,2.53,1
2528,26,Freelancer,54875,367,0,0.27,2309,36,4618,Commercial,3456,9.18,4.97,1
2529,52,Self-employed,130049,619,0,0.29,4887,36,4887,Residential,1104,3.96,3.22,0
2530,38,Part-time,29465,318,0,0.47,3432,12,3432,Commercial,2870,5.02,2.37,1
2531,26,Self-employed,86095,642,0,0.12,790,36,1580,Commercial,2510,8.18,3.98,0
2532,45,Unemployed,93844,642,0,0.18,2409,12,4818,Commercial,4635,7.93,3.75,0
2533,63,Self-employed,85250,396,0,0.38,1928,36,3856,Residential,702,7.77,3.32,1
2534,24,Unemployed,106889,351,0,0.33,1447,12,1447,Residential,742,8.19,3.55,1
2535,33,Full-time,35250,474,0,0.2,3027,12,3027,Residential,2029,6.79,3.34,1
2536,33,Full-time,66023,637,0,0.22,1848,12,1848,Commercial,4240,4.08,4.83,0
2537,50,Unemployed,121350,652,0,0.25,880,12,1760,Commercial,3221,9.99,3.04,0
2538,21,Unemployed,66624,690,0,0.28,2204,12,2204,Residential,1159,9.24,3.36,0
2539,21,Self-employed,36427,414,0,0.43,809,6,809,Residential,1212,6.02,2.89,1
2540,56,Unemployed,53276,647,0,0.11,3914,24,3914,Commercial,4395,6.71,3.4,0
2541,57,Part-time,91643,300,1,0.46,1998,24,3996,Commercial,1674,5.75,4.56,1
2542,34,Full-time,99012,362,0,0.27,3394,12,3394,Commercial,746,7.47,2.36,1
2543,54,Full-time,23439,525,1,0.19,1160,24,2320,Residential,1230,8.12,2.98,1
2544,56,Unemployed,105848,722,0,0.3,3947,12,3947,Residential,4427,4.62,2.79,0
2545,46,Freelancer,107331,318,0,0.36,2773,36,5546,Residential,4443,6.03,2.59,1
2546,53,Freelancer,98672,330,0,0.12,1997,6,3994,Residential,2060,7.48,4.28,1
2547,55,Unemployed,99703,323,0,0.39,2572,36,2572,Commercial,1484,9.92,1.93,1
2548,56,Part-time,37300,510,0,0.4,3936,36,3936,Commercial,995,5.27,3.0,1
2549,54,Freelancer,80289,460,0,0.17,2642,12,5284,Commercial,3162,8.22,4.7,1
2550,52,Unemployed,37182,554,0,0.17,2105,36,4210,Residential,2626,5.43,1.65,1
2551,24,Part-time,90507,413,0,0.18,1931,6,1931,Residential,3075,3.65,1.02,1
2552,44,Part-time,70912,803,0,0.42,2450,36,4900,Commercial,1582,8.39,2.06,1
2553,45,Self-employed,46909,519,0,0.21,4422,6,8844,Residential,3253,7.55,4.69,1
2554,39,Part-time,39659,656,0,0.42,958,6,1916,Residential,3458,6.6,1.35,1
2555,31,Freelancer,51403,468,0,0.32,3448,12,3448,Commercial,1043,7.73,1.55,1
2556,24,Freelancer,134187,823,0,0.41,837,6,1674,Residential,3563,9.16,2.28,1
2557,54,Unemployed,53586,541,0,0.32,4443,36,4443,Residential,2402,8.3,4.08,1
2558,39,Unemployed,30360,674,0,0.23,2513,12,2513,Commercial,4814,9.0,4.01,0
2559,22,Part-time,41424,438,0,0.46,4520,6,4520,Commercial,3671,5.03,1.35,1
2560,19,Full-time,118035,396,0,0.39,844,6,1688,Commercial,2650,8.6,4.74,1
2561,44,Self-employed,130231,446,0,0.29,1442,24,2884,Residential,1383,5.52,1.96,1
2562,38,Full-time,68791,481,0,0.35,845,12,1690,Commercial,3177,3.14,2.12,1
2563,55,Part-time,23065,356,0,0.35,4394,24,4394,Commercial,3302,3.3,2.55,1
2564,32,Part-time,88795,341,0,0.24,3819,6,3819,Residential,4475,8.11,3.54,1
2565,38,Full-time,135594,842,0,0.27,4195,24,4195,Residential,506,4.9,3.09,0
2566,27,Self-employed,32300,301,0,0.23,824,36,824,Commercial,2935,5.15,4.71,1
2567,40,Full-time,53370,587,0,0.5,2638,36,2638,Commercial,2045,7.36,3.26,1
2568,56,Unemployed,89831,437,0,0.33,4889,6,4889,Residential,2589,8.19,4.43,1
2569,22,Freelancer,47209,811,0,0.14,4112,24,4112,Residential,4691,6.91,1.31,0
2570,18,Unemployed,128287,521,0,0.31,1023,24,1023,Residential,2793,7.94,4.42,1
2571,30,Freelancer,121831,630,0,0.12,3397,12,6794,Commercial,4709,9.59,1.79,0
2572,38,Part-time,40927,703,0,0.22,4240,36,8480,Residential,3091,8.98,2.45,0
2573,43,Self-employed,54579,807,0,0.28,758,36,1516,Commercial,4925,4.69,2.28,0
2574,62,Full-time,130407,426,0,0.31,1610,12,3220,Commercial,4074,9.35,2.35,1
2575,38,Self-employed,29032,564,0,0.49,1320,36,1320,Commercial,4540,5.08,4.67,1
2576,35,Full-time,113254,314,0,0.49,3288,24,6576,Residential,3724,7.62,2.77,1
2577,54,Unemployed,98413,525,0,0.14,2063,24,2063,Residential,1740,9.12,2.07,1
2578,62,Unemployed,60731,404,0,0.32,1707,36,3414,Commercial,4329,7.36,2.18,1
2579,49,Full-time,139937,792,0,0.43,808,12,808,Commercial,3993,8.64,4.21,1
2580,53,Self-employed,133528,618,0,0.2,2339,6,4678,Residential,4090,9.49,3.16,0
2581,34,Full-time,112202,518,0,0.4,3852,6,7704,Commercial,1216,9.77,2.8,1
2582,52,Part-time,73767,576,0,0.45,1883,6,3766,Residential,763,5.87,4.71,1
2583,28,Unemployed,143916,640,1,0.36,2806,6,2806,Commercial,817,9.95,4.72,1
2584,38,Part-time,127220,751,0,0.23,1680,24,3360,Residential,2707,4.9,4.02,0
2585,43,Unemployed,92302,668,0,0.47,2972,6,5944,Commercial,3024,6.24,3.07,1
2586,21,Unemployed,143867,773,0,0.45,3186,24,6372,Commercial,1140,8.32,1.47,1
2587,51,Freelancer,69954,489,0,0.39,3467,24,6934,Commercial,1358,9.79,3.83,1
2588,35,Part-time,137270,718,0,0.25,4945,6,9890,Residential,4743,3.37,4.26,0
2589,57,Part-time,108365,794,0,0.42,1460,6,1460,Residential,1970,9.62,4.41,1
2590,52,Freelancer,105757,338,0,0.23,3956,6,3956,Residential,1474,9.99,3.33,1
2591,58,Self-employed,45102,461,0,0.2,937,36,1874,Commercial,1785,9.37,3.47,1
2592,46,Part-time,54433,420,1,0.31,955,36,955,Commercial,551,3.76,3.84,1
2593,46,Full-time,35932,698,0,0.5,4317,12,8634,Residential,4853,8.88,4.5,1
2594,55,Freelancer,45714,561,0,0.42,2069,24,4138,Residential,1519,7.48,1.18,1
2595,59,Part-time,77803,428,0,0.39,1603,6,3206,Residential,4122,3.07,3.25,1
2596,38,Self-employed,59743,839,0,0.28,2118,36,4236,Commercial,4843,9.89,2.48,0
2597,59,Part-time,22552,655,0,0.22,4112,12,4112,Residential,2412,4.05,4.33,0
2598,30,Unemployed,76627,731,0,0.44,2012,24,4024,Residential,787,5.78,1.54,1
2599,58,Full-time,65987,364,0,0.33,891,24,1782,Commercial,4401,3.21,4.64,1
2600,34,Freelancer,99810,517,0,0.43,3121,24,3121,Residential,4608,5.17,1.5,1
2601,26,Unemployed,65380,726,0,0.3,1420,36,2840,Residential,3080,6.98,1.36,0
2602,58,Self-employed,49250,373,0,0.4,2957,6,5914,Residential,4016,9.52,2.39,1
2603,18,Unemployed,88344,759,1,0.45,4100,6,4100,Residential,2049,9.93,4.98,1
2604,19,Unemployed,84686,724,0,0.26,2288,24,2288,Residential,3166,5.96,3.54,0
2605,46,Self-employed,129394,491,0,0.11,760,24,1520,Commercial,2953,6.0,1.11,1
2606,50,Unemployed,140321,488,0,0.2,2513,12,5026,Residential,2067,4.12,2.0,1
2607,27,Freelancer,146123,311,0,0.47,1835,12,3670,Residential,4252,6.49,1.6,1
2608,57,Part-time,65028,538,0,0.38,834,24,834,Residential,787,9.58,1.0,1
2609,38,Unemployed,35295,752,0,0.39,3279,12,6558,Residential,2973,4.16,3.06,0
2610,45,Freelancer,133141,682,0,0.23,1303,36,2606,Commercial,935,4.87,2.52,0
2611,28,Part-time,75248,347,0,0.38,2937,24,5874,Residential,1489,9.24,3.45,1
2612,51,Part-time,100205,616,0,0.36,3307,12,6614,Commercial,4059,7.39,1.87,0
2613,25,Unemployed,30523,508,0,0.17,1440,24,1440,Residential,2905,5.31,4.32,1
2614,39,Freelancer,65530,846,0,0.49,3663,6,3663,Residential,754,8.69,2.53,1
2615,25,Unemployed,148053,418,0,0.24,1402,36,2804,Residential,2509,3.76,2.93,1
2616,32,Self-employed,33769,614,0,0.23,3932,24,3932,Commercial,2334,9.01,3.93,0
2617,34,Part-time,83042,335,0,0.25,1768,6,3536,Residential,4761,6.63,1.66,1
2618,40,Unemployed,132035,762,0,0.14,523,24,523,Residential,964,8.3,2.05,0
2619,41,Part-time,64645,702,0,0.35,3248,6,3248,Residential,4851,6.63,1.62,0
2620,62,Freelancer,110743,406,0,0.2,2950,12,2950,Residential,922,4.72,4.07,1
2621,36,Full-time,82142,338,0,0.42,1896,6,3792,Residential,4793,7.49,1.39,1
2622,22,Unemployed,120760,479,0,0.26,3857,36,7714,Commercial,2395,4.08,2.96,1
2623,49,Unemployed,45557,311,0,0.28,4404,36,4404,Residential,1788,4.61,4.0,1
2624,61,Part-time,123727,638,0,0.36,2988,12,5976,Commercial,1848,6.85,3.03,0
2625,18,Freelancer,99782,847,0,0.4,4166,24,4166,Commercial,1054,5.73,3.03,0
2626,40,Self-employed,98382,425,1,0.19,2257,36,4514,Commercial,506,8.22,1.25,1
2627,54,Freelancer,57085,362,0,0.49,2378,12,2378,Residential,2265,7.09,4.13,1
2628,25,Unemployed,70708,381,0,0.35,3032,36,3032,Commercial,2591,5.67,3.42,1
2629,30,Self-employed,71357,598,0,0.1,4014,12,8028,Residential,3743,5.29,3.67,1
2630,25,Freelancer,130939,333,0,0.27,4273,36,8546,Commercial,3673,9.39,4.06,1
2631,40,Full-time,33470,348,0,0.27,2578,12,2578,Residential,2157,3.28,3.24,1
2632,60,Part-time,98712,356,0,0.42,2557,36,5114,Residential,1311,7.84,3.03,1
2633,18,Freelancer,138643,408,0,0.22,1177,24,1177,Residential,1728,5.74,3.65,1
2634,62,Freelancer,127417,816,0,0.23,3474,6,3474,Residential,2462,5.64,4.6,0
2635,41,Full-time,99082,323,0,0.13,784,36,1568,Residential,990,7.56,3.55,1
2636,52,Unemployed,26805,520,0,0.21,2700,12,5400,Commercial,817,8.95,4.15,1
2637,41,Part-time,102324,614,0,0.39,4966,24,9932,Residential,4813,8.07,2.92,0
2638,34,Freelancer,148256,593,0,0.35,2340,36,4680,Commercial,3048,7.69,3.36,1
2639,22,Self-employed,114884,309,0,0.13,2378,12,2378,Residential,2340,6.47,1.72,1
2640,37,Freelancer,82028,780,1,0.15,2110,6,2110,Residential,1716,6.28,2.95,1
2641,38,Part-time,70772,566,0,0.25,4462,12,4462,Residential,832,6.23,1.6,1
2642,57,Freelancer,149581,387,0,0.4,4736,36,9472,Residential,1676,4.02,2.87,1
2643,48,Full-time,72104,754,0,0.43,3659,12,7318,Residential,3100,6.92,1.26,1
2644,63,Freelancer,93616,832,0,0.11,3998,12,3998,Residential,3594,5.21,3.3,0
2645,53,Freelancer,121422,447,0,0.23,2631,6,5262,Residential,2763,7.33,2.15,1
2646,28,Self-employed,109300,730,0,0.27,3814,36,7628,Residential,1566,6.74,4.37,0
2647,32,Full-time,149502,541,0,0.46,1878,36,3756,Residential,3932,9.58,2.51,1
2648,36,Full-time,26630,365,0,0.3,3577,6,3577,Commercial,3290,6.04,4.67,1
2649,24,Freelancer,144474,677,0,0.21,3514,24,3514,Commercial,2961,7.65,2.89,0
2650,45,Self-employed,118869,687,0,0.26,4392,12,8784,Commercial,3989,7.15,4.4,0
2651,60,Freelancer,35701,508,0,0.27,2215,12,2215,Residential,3169,7.79,2.19,1
2652,22,Freelancer,34859,714,0,0.37,952,12,952,Commercial,2173,4.87,2.81,0
2653,22,Part-time,41183,315,0,0.12,841,36,841,Residential,2863,4.8,3.53,1
2654,47,Part-time,60438,596,0,0.26,892,36,892,Residential,4468,6.92,2.03,1
2655,49,Self-employed,117285,519,0,0.36,1769,12,1769,Residential,4223,8.94,3.63,1
2656,25,Unemployed,137556,666,0,0.21,3550,36,7100,Commercial,4001,8.04,2.15,0
2657,27,Part-time,117423,528,0,0.34,4559,6,4559,Commercial,3314,6.42,2.94,1
2658,55,Unemployed,143737,739,0,0.24,1470,6,2940,Residential,848,4.79,1.09,0
2659,64,Full-time,62244,831,0,0.4,2705,36,5410,Residential,2622,8.32,1.31,0
2660,49,Part-time,94312,749,0,0.12,665,12,665,Commercial,4633,9.48,1.91,0
2661,45,Part-time,35021,335,0,0.47,754,12,754,Commercial,4017,4.49,4.23,1
2662,34,Self-employed,89863,721,0,0.17,801,12,801,Commercial,711,8.59,3.64,0
2663,48,Unemployed,75565,488,0,0.16,3603,12,3603,Commercial,4029,4.21,4.57,1
2664,25,Part-time,68043,477,0,0.44,4340,36,8680,Commercial,4136,9.31,4.62,1
2665,57,Part-time,93150,614,0,0.45,3056,24,6112,Commercial,4600,7.49,2.5,1
2666,42,Self-employed,84361,319,0,0.14,2005,24,4010,Commercial,1766,4.27,2.47,1
2667,26,Self-employed,21245,681,0,0.46,1756,12,1756,Commercial,647,3.25,4.34,1
2668,19,Unemployed,61011,442,0,0.21,2762,12,5524,Commercial,2209,7.86,2.71,1
2669,32,Full-time,30355,361,0,0.35,4840,12,9680,Residential,3522,7.24,4.43,1
2670,20,Full-time,118841,541,0,0.13,709,24,709,Residential,4490,7.28,3.02,1
2671,53,Freelancer,68692,537,0,0.25,4293,6,4293,Residential,3964,6.38,2.7,1
2672,21,Part-time,69004,430,0,0.28,3547,24,3547,Residential,4336,7.3,2.12,1
2673,31,Unemployed,135228,422,0,0.34,1480,36,2960,Commercial,3821,9.11,1.51,1
2674,58,Part-time,49714,739,0,0.31,2619,24,2619,Residential,868,9.66,3.1,0
2675,58,Unemployed,37198,641,0,0.28,4245,36,8490,Residential,4480,5.41,2.3,0
2676,42,Unemployed,86951,718,0,0.48,677,12,677,Residential,1970,6.42,2.0,1
2677,27,Unemployed,129334,754,0,0.17,2046,36,4092,Commercial,3593,4.91,1.68,0
2678,38,Part-time,21652,497,0,0.16,2534,12,5068,Commercial,3097,5.88,2.55,1
2679,53,Self-employed,63625,581,0,0.39,798,6,798,Commercial,3853,8.57,3.22,1
2680,29,Part-time,147394,300,0,0.13,3067,12,6134,Residential,1802,5.97,4.35,1
2681,44,Unemployed,105982,631,0,0.29,4066,12,4066,Residential,3824,5.74,4.28,0
2682,57,Freelancer,38740,511,0,0.29,4539,6,4539,Residential,2394,8.95,4.42,1
2683,19,Full-time,23810,386,0,0.22,774,12,774,Residential,4562,3.01,3.3,1
2684,30,Unemployed,143743,360,0,0.47,3495,12,6990,Commercial,3024,8.97,3.24,1
2685,49,Freelancer,36569,394,0,0.21,552,12,1104,Commercial,1588,4.27,4.62,1
2686,48,Self-employed,147236,446,0,0.22,1923,24,3846,Residential,1826,4.92,2.15,1
2687,33,Unemployed,119855,545,0,0.19,2127,36,2127,Residential,4769,5.53,1.58,1
2688,49,Freelancer,99120,596,0,0.16,988,12,1976,Commercial,1783,9.16,1.33,1
2689,49,Unemployed,46783,422,0,0.25,2854,24,5708,Residential,3856,9.36,4.52,1
2690,51,Part-time,141701,755,0,0.37,916,12,916,Commercial,1602,7.63,2.49,0
2691,28,Freelancer,119065,698,0,0.4,3056,36,3056,Commercial,1567,6.08,2.99,0
2692,27,Part-time,98047,530,0,0.43,1420,12,1420,Commercial,1244,6.61,4.21,1
2693,32,Part-time,29471,833,0,0.18,2053,36,2053,Residential,3574,7.06,2.49,0
2694,34,Freelancer,130771,701,0,0.11,3185,24,3185,Commercial,2990,9.68,4.47,0
2695,57,Full-time,26163,429,0,0.49,1165,24,1165,Residential,2626,9.78,2.29,1
2696,35,Freelancer,83087,591,0,0.11,4601,12,4601,Residential,4264,8.93,3.93,1
2697,26,Full-time,82071,575,0,0.48,2969,6,5938,Commercial,3362,7.09,3.67,1
2698,42,Unemployed,36065,675,0,0.43,1974,36,1974,Residential,3578,5.74,1.81,1
2699,57,Unemployed,142323,354,0,0.46,837,12,837,Residential,1382,4.61,1.5,1
2700,31,Freelancer,130190,325,0,0.25,3659,24,3659,Commercial,3060,6.74,1.45,1
2701,42,Unemployed,137969,740,0,0.18,768,12,768,Residential,4334,5.42,3.6,0
2702,39,Self-employed,103456,496,0,0.34,1587,36,1587,Residential,3274,3.51,1.05,1
2703,47,Part-time,124505,542,0,0.4,1793,12,3586,Residential,576,6.33,3.64,1
2704,37,Part-time,137852,489,0,0.15,1156,36,1156,Residential,3614,7.0,4.13,1
2705,38,Full-time,68348,575,0,0.42,3328,24,6656,Residential,3728,7.28,2.21,1
2706,61,Unemployed,39154,708,0,0.18,4473,6,8946,Residential,1512,3.52,3.98,0
2707,49,Full-time,144843,639,0,0.3,1836,6,1836,Residential,4785,6.38,1.66,0
2708,63,Part-time,125703,452,0,0.44,2856,24,2856,Residential,1374,7.59,4.84,1
2709,38,Part-time,40229,697,0,0.18,2167,24,2167,Residential,4857,9.73,1.93,0
2710,52,Unemployed,72587,743,0,0.2,2325,12,4650,Residential,4056,3.18,2.95,0
2711,49,Self-employed,139398,726,0,0.13,4530,24,4530,Commercial,2825,7.73,4.92,0
2712,47,Self-employed,69713,786,0,0.16,1712,24,3424,Residential,2225,3.44,4.63,0
2713,56,Unemployed,46997,503,0,0.16,3268,36,6536,Commercial,4488,4.11,3.64,1
2714,29,Unemployed,41101,411,0,0.18,4915,12,4915,Residential,2854,4.21,2.48,1
2715,58,Full-time,60391,624,1,0.21,3558,36,3558,Residential,4467,5.3,3.8,1
2716,64,Unemployed,95863,557,0,0.43,944,12,1888,Residential,3154,8.82,2.84,1
2717,35,Self-employed,92723,827,0,0.47,1897,12,3794,Commercial,3727,8.99,1.44,1
2718,38,Unemployed,115221,649,0,0.26,4881,6,4881,Residential,4895,5.62,4.18,0
2719,30,Full-time,79405,734,0,0.15,2718,6,2718,Residential,2894,6.02,4.49,0
2720,38,Full-time,54948,725,0,0.19,4176,24,8352,Residential,541,4.52,2.63,0
2721,25,Full-time,120264,579,0,0.39,2810,12,5620,Residential,2348,6.03,3.66,1
2722,63,Full-time,73031,670,0,0.37,4540,24,4540,Commercial,2624,4.92,1.12,0
2723,57,Freelancer,57921,548,0,0.49,4106,36,8212,Residential,4691,4.22,1.79,1
2724,63,Unemployed,92571,480,0,0.11,2327,24,2327,Commercial,3366,4.11,3.28,1
2725,24,Part-time,97007,377,0,0.4,3719,36,3719,Residential,2146,8.43,2.1,1
2726,40,Unemployed,48460,635,0,0.3,2572,6,2572,Residential,704,3.82,4.78,0
2727,61,Freelancer,137958,349,0,0.46,4689,6,9378,Commercial,3834,7.31,4.35,1
2728,49,Full-time,41071,384,0,0.33,2830,36,5660,Commercial,4159,4.17,3.62,1
2729,28,Freelancer,86118,303,0,0.28,1185,36,2370,Residential,1154,8.86,5.0,1
2730,39,Self-employed,68282,616,0,0.37,1184,36,1184,Commercial,2862,4.92,1.97,0
2731,39,Self-employed,111725,410,0,0.43,3437,24,3437,Residential,1892,3.31,4.68,1
2732,60,Unemployed,78445,633,1,0.21,4211,36,4211,Residential,4168,6.16,2.22,1
2733,42,Unemployed,101067,432,0,0.14,840,12,1680,Residential,784,10.0,3.39,1
2734,39,Part-time,102208,418,0,0.27,1233,36,1233,Commercial,1840,8.69,2.74,1
2735,45,Part-time,74816,649,0,0.19,1996,6,1996,Commercial,1011,6.99,2.77,0
2736,46,Self-employed,126283,841,0,0.27,4393,36,4393,Residential,3555,4.33,4.05,0
2737,30,Full-time,105779,354,0,0.5,3454,6,6908,Residential,4624,3.82,2.39,1
2738,35,Freelancer,23060,660,0,0.33,1631,6,3262,Residential,4311,8.87,3.03,0
2739,19,Part-time,145806,752,0,0.38,2232,24,4464,Commercial,3865,8.51,1.85,0
2740,46,Part-time,33731,629,0,0.37,3535,36,7070,Commercial,3578,6.24,4.05,0
2741,38,Full-time,97830,518,0,0.43,3213,6,6426,Residential,2762,5.95,3.21,1
2742,32,Full-time,135871,507,0,0.48,2979,12,5958,Residential,4523,8.24,2.02,1
2743,44,Unemployed,40719,384,0,0.36,1919,36,3838,Commercial,714,6.75,2.06,1
2744,48,Freelancer,67042,544,0,0.29,2489,36,2489,Commercial,3741,5.83,2.17,1
2745,32,Full-time,136134,634,0,0.23,987,6,987,Commercial,2768,4.76,3.8,0
2746,40,Part-time,69116,511,0,0.24,4319,24,4319,Commercial,3831,3.86,3.38,1
2747,41,Part-time,141367,482,0,0.23,1941,24,1941,Residential,2808,7.16,4.29,1
2748,61,Self-employed,46325,432,1,0.23,2890,36,5780,Commercial,2337,8.78,3.29,1
2749,30,Full-time,42597,649,0,0.38,1884,36,3768,Commercial,1065,8.22,2.23,0
2750,39,Unemployed,87439,581,0,0.34,2656,24,2656,Residential,4191,7.87,4.85,1
2751,60,Freelancer,34551,592,0,0.18,4896,24,4896,Commercial,4398,9.5,4.54,1
2752,54,Unemployed,113287,568,0,0.49,1891,12,3782,Commercial,1300,5.76,2.12,1
2753,50,Part-time,44278,496,1,0.27,3642,36,7284,Residential,1778,3.96,4.65,1
2754,20,Unemployed,111189,836,0,0.33,768,36,1536,Residential,1801,3.71,3.88,0
2755,36,Part-time,35141,319,0,0.38,4417,36,4417,Residential,4130,9.69,2.66,1
2756,40,Part-time,87913,704,0,0.35,2024,24,4048,Residential,4004,7.12,2.87,0
2757,46,Part-time,53615,414,0,0.22,977,6,977,Commercial,1491,8.68,2.79,1
2758,47,Part-time,142058,325,0,0.42,4771,12,9542,Residential,3025,6.75,4.19,1
2759,56,Part-time,82751,694,0,0.14,738,24,1476,Residential,2929,5.79,1.7,0
2760,61,Self-employed,132684,680,0,0.33,1109,24,1109,Commercial,3100,4.4,1.23,0
2761,64,Unemployed,47452,822,0,0.21,4924,12,9848,Residential,3660,8.99,2.99,0
2762,42,Self-employed,42725,838,0,0.35,3897,36,3897,Residential,2639,3.44,2.16,0
2763,54,Self-employed,70391,382,0,0.19,2331,6,4662,Residential,876,9.3,3.26,1
2764,64,Full-time,140288,849,0,0.41,1654,12,3308,Commercial,1604,4.44,4.91,1
2765,25,Full-time,95060,744,0,0.19,2251,6,2251,Commercial,2647,3.07,3.69,0
2766,59,Full-time,133535,386,0,0.46,4098,36,8196,Commercial,2113,3.73,4.84,1
2767,33,Freelancer,31698,686,0,0.44,2985,6,5970,Commercial,3347,9.18,3.93,1
2768,25,Full-time,128875,697,0,0.24,3838,36,7676,Residential,3967,3.52,1.3,0
